Frequency,Pxx_den
0.0,3.44470476734881e-17
1.4468429885988773e-05,33439720983829.797
2.8936859771977546e-05,134856453120401.0
4.340528965796632e-05,2701316789581.2295
5.787371954395509e-05,29419790212623.52
7.234214942994386e-05,949423517821.6335
8.681057931593264e-05,14235784643746.959
0.00010127900920192141,583904152229.1915
0.00011574743908791018,7093306991688.72
0.00013021586897389895,340504739427.8867
0.00014468429885988772,4700994512121.895
0.0001591527287458765,143194918135.06818
0.0001736211586318653,3984537024194.53
0.00018808958851785406,110599346469.03262
0.00020255801840384283,3046896477164.2173
0.0002170264482898316,131753366569.4033
0.00023149487817582037,1956042923198.3333
0.00024596330806180917,86827634041.56703
0.0002604317379477979,1415710137487.524
0.0002749001678337867,61123381116.41941
0.00028936859771977545,1448018650587.0315
0.00030383702760576424,52288182892.21509
0.000318305457491753,1125442958784.5789
0.0003327738873777418,65508544519.865776
0.0003472423172637306,895592827087.4968
0.0003617107471497193,55523693055.46761
0.0003761791770357081,866405457135.7196
0.00039064760692169686,36829363417.61316
0.00040511603680768566,700608562935.6675
0.0004195844666936744,63222158903.392815
0.0004340528965796632,642770997410.8776
0.00044852132646565194,28983528165.63908
0.00046298975635164074,491403915522.8948
0.00047745818623762953,31041788157.298595
0.0004919266161236183,489519946493.0105
0.000506395046009607,13486190022.573849
0.0005208634758955958,432735466333.8108
0.0005353319057815846,37047488091.993614
0.0005498003356675734,385130290548.69763
0.0005642687655535621,16120651524.819822
0.0005787371954395509,363043198801.9767
0.0005932056253255397,21726853290.059597
0.0006076740552115285,349391310657.1231
0.0006221424850975173,7972928376.672037
0.000636610914983506,287011277844.0169
0.0006510793448694948,17238312266.33235
0.0006655477747554836,291434247752.94257
0.0006800162046414724,9131033362.080698
0.0006944846345274612,247895043669.44122
0.0007089530644134498,10715164071.147062
0.0007234214942994386,230855125143.08792
0.0007378899241854274,8451639375.264044
0.0007523583540714162,227515921067.08698
0.0007668267839574049,14230879335.172142
0.0007812952138433937,220427494041.30795
0.0007957636437293825,7755302754.97512
0.0008102320736153713,177309743395.63913
0.0008247005035013601,10441757943.327587
0.0008391689333873488,188690266096.9141
0.0008536373632733376,11238910275.494776
0.0008681057931593264,154339565208.60196
0.0008825742230453152,9256900114.685286
0.0008970426529313039,140692589748.3852
0.0009115110828172927,7317819700.329919
0.0009259795127032815,145508120535.34015
0.0009404479425892703,7845983420.495377
0.0009549163724752591,129572910259.65027
0.0009693848023612478,6075317881.51393
0.0009838532322472367,108591416016.79587
0.0009983216621332253,7454559243.441163
0.001012790092019214,116944189807.7159
0.001027258521905203,6260700230.687195
0.0010417269517911916,114038730129.47209
0.0010561953816771805,3942234792.2314105
0.0010706638115631692,92110840140.58339
0.001085132241449158,4903303231.630087
0.0010996006713351468,97798232647.54288
0.0011140691012211355,7067752948.866386
0.0011285375311071242,92966306704.2965
0.001143005960993113,4619850695.574736
0.0011574743908791018,82545405764.69348
0.0011719428207650907,5261948443.63785
0.0011864112506510794,87044840647.12144
0.001200879680537068,2650536265.9322004
0.001215348110423057,76734064672.17645
0.0012298165403090457,7211584783.843309
0.0012442849701950346,80725122249.32857
0.0012587534000810233,3435938945.999391
0.001273221829967012,77727994006.1244
0.0012876902598530009,4222464693.612237
0.0013021586897389895,68013174702.775536
0.0013166271196249784,1671483558.4292033
0.0013310955495109671,65162255789.06199
0.0013455639793969558,5057766166.86988
0.0013600324092829447,72890207218.85071
0.0013745008391689334,2633163849.4118032
0.0013889692690549223,58975998596.94708
0.001403437698940911,3295319934.6475973
0.0014179061288268997,55238269283.77833
0.0014323745587128886,2607255805.2585263
0.0014468429885988773,54380560279.97719
0.001461311418484866,2590803917.026602
0.0014757798483708549,52123311802.067
0.0014902482782568436,4131979905.493679
0.0015047167081428325,51974948212.574486
0.0015191851380288212,1852822109.7448645
0.0015336535679148099,42588725787.797005
0.0015481219978007988,3133171803.073241
0.0015625904276867874,42695493420.7665
0.0015770588575727764,1113945826.9303412
0.001591527287458765,44876316844.3289
0.0016059957173447537,1955370758.088753
0.0016204641472307426,42074031311.68458
0.0016349325771167313,1779770417.8751287
0.0016494010070027202,43663833029.915504
0.001663869436888709,1362390116.5039313
0.0016783378667746976,39130914280.37843
0.0016928062966606865,2545806499.9960384
0.0017072747265466752,34600691863.10296
0.0017217431564326639,815598149.9155923
0.0017362115863186528,42511639522.749146
0.0017506800162046415,2500794625.7988214
0.0017651484460906304,38885367550.517944
0.001779616875976619,1657497929.532528
0.0017940853058626078,33245119228.610996
0.0018085537357485967,2686731858.8951964
0.0018230221656345854,34556489322.6153
0.0018374905955205743,1758451080.0127897
0.001851959025406563,31455953069.889008
0.0018664274552925516,1530483457.1498613
0.0018808958851785405,32629337952.84042
0.0018953643150645292,1810689285.7808185
0.0019098327449505181,33893356274.327473
0.0019243011748365068,1989548299.6612608
0.0019387696047224955,29632269152.51245
0.0019532380346084844,1612536047.7483015
0.0019677064644944733,28728610138.650684
0.001982174894380462,1249714331.5439558
0.0019966433242664507,28963881661.807587
0.0020111117541524396,1816088262.669361
0.002025580184038428,28017455279.00212
0.002040048613924417,1663312434.6610026
0.002054517043810406,29936717294.223255
0.0020689854736963944,1136987707.9053514
0.0020834539035823833,24414487063.756374
0.002097922333468372,1498322170.3931751
0.002112390763354361,25532020013.13751
0.0021268591932403495,1348238085.5658464
0.0021413276231263384,23766392580.85658
0.0021557960530123274,1699455246.0365317
0.002170264482898316,24642839577.314835
0.0021847329127843047,909210373.6697627
0.0021992013426702936,23170176104.845154
0.002213669772556282,1128763434.117275
0.002228138202442271,22881908192.15317
0.00224260663232826,1020935141.4316901
0.0022570750622142484,22700476847.300373
0.0022715434921002373,1217470047.1951106
0.002286011921986226,22936939122.159786
0.002300480351872215,1315610907.279591
0.0023149487817582036,21460700607.87182
0.0023294172116441925,970472470.6410239
0.0023438856415301814,21421125903.270992
0.00235835407141617,928579000.7716186
0.0023728225013021588,20930571443.62499
0.0023872909311881477,1132360966.7809343
0.002401759361074136,20135225605.54119
0.002416227790960125,780892199.4926461
0.002430696220846114,21143577652.439
0.002445164650732103,825663863.3460606
0.0024596330806180913,19991921973.456158
0.0024741015105040802,584842703.6798748
0.002488569940390069,18857233566.988148
0.0025030383702760576,850654978.6479932
0.0025175068001620465,18073800854.548416
0.0025319752300480354,713813465.3344256
0.002546443659934024,17621602704.19863
0.002560912089820013,1126427019.0916808
0.0025753805197060017,17707420037.743126
0.00258984894959199,431414458.1329879
0.002604317379477979,17584626278.44811
0.002618785809363968,692033597.4584067
0.002633254239249957,16096166336.71472
0.0026477226691359454,1321323102.0949721
0.0026621910990219343,16720949523.827894
0.002676659528907923,811256504.3799933
0.0026911279587939116,15489744533.022379
0.0027055963886799005,806638053.6098182
0.0027200648185658895,16310383967.019823
0.002734533248451878,1002820125.8029922
0.002749001678337867,15794624657.18969
0.0027634701082238557,600068814.7308217
0.0027779385381098446,16143094755.935696
0.002792406967995833,717047392.9797237
0.002806875397881822,14582141166.628038
0.002821343827767811,568185074.7569913
0.0028358122576537994,15244274021.160265
0.0028502806875397883,723764004.4224718
0.002864749117425777,14001624125.534128
0.0028792175473117657,746365292.3887289
0.0028936859771977546,14462527968.746153
0.0029081544070837435,821666097.1130469
0.002922622836969732,14136900493.852495
0.002937091266855721,562145304.4406003
