ACF,PACF
1.0,1.0
0.999958853920673,0.999958853920673
0.9999177071485532,-2.8992332321620183e-05
0.9998765596634732,-2.9238106272335594e-05
0.9998354114350092,-2.9608532113911756e-05
0.9997942625304986,-2.879094548975982e-05
0.9997531130676579,-2.736114453867838e-05
0.9997119626602745,-3.205508985822815e-05
0.9996708116889353,-2.7430937424130477e-05
0.9996296600908712,-2.8194378652993158e-05
0.9995885077422834,-2.969946721881884e-05
0.9995473548384546,-2.7327101636356752e-05
0.9995062014014403,-2.7059730866087627e-05
0.9994650471133772,-3.092307445427943e-05
0.9994238922916956,-2.7066410427980103e-05
0.9993827369362281,-2.7069080895861358e-05
0.999341581049829,-2.703502735002852e-05
0.9993004246312595,-2.7050765245255316e-05
0.9992592676684193,-2.7198460634807007e-05
0.9992181099274667,-3.0040744945968576e-05
0.9991769515934324,-2.7792999059582354e-05
0.999135792801833,-2.6146849239193413e-05
0.9990946335788976,-2.5828715531278024e-05
0.9990534737868211,-2.750398908288482e-05
0.9990123135228011,-2.632349655991049e-05
0.9989711525921082,-2.8690459463397333e-05
0.9989299911097403,-2.7293714839994328e-05
0.9988888290628684,-2.745027541880066e-05
0.9988476664965299,-2.6903632473221304e-05
0.9988065033234714,-2.7964570887151448e-05
0.9987653396848865,-2.6249484545538152e-05
0.9987241752693632,-3.003437100078652e-05
0.9986830103048576,-2.726496697534005e-05
0.9986418448409378,-2.6663285654147348e-05
0.9986006788971911,-2.642589849630359e-05
0.9985595123645188,-2.7752285952491854e-05
0.9985183452931946,-2.7142052944611286e-05
0.9984771776715664,-2.7284257312498343e-05
0.9984360096913144,-2.495561766021449e-05
0.9983948412279193,-2.6469411159513537e-05
0.9983536722939103,-2.631778424205161e-05
0.9983125029252088,-2.5881881259402155e-05
0.998271333075163,-2.6449441906037635e-05
0.9982301625721168,-2.8536005582854934e-05
0.9981889915957005,-2.6353849775565134e-05
0.9981478201475078,-2.6335110836682152e-05
0.9981066482164943,-2.646995838912558e-05
0.9980654758151158,-2.6319219515033006e-05
0.9980243029423087,-2.6332795768234722e-05
0.9979831294882858,-2.7667506680969165e-05
0.9979419555662118,-2.6293048639272755e-05
0.997900781230555,-2.5631751671159688e-05
0.9978596064405774,-2.612742064683245e-05
0.9978184311619672,-2.6545006120176818e-05
0.9977772554233523,-2.6197755575280667e-05
0.9977360791159449,-2.7520339482108976e-05
0.9976949024032244,-2.5534428508568736e-05
0.9976537252910718,-2.5463574270078915e-05
0.9976125477586781,-2.5717042607161588e-05
0.9975713698282982,-2.5447207102524727e-05
0.9975301914465968,-2.609596886269864e-05
0.9974890125712549,-2.6610805352236875e-05
0.9974478332238664,-2.634907866016223e-05
0.9974066534958678,-2.523856810605777e-05
0.9973654733308477,-2.5924673245624968e-05
