ACF,PACF
1.0,1.0
0.9998683067088437,0.999868306708844
0.9997365581820951,-0.0002755778011497273
0.9996047527373159,-0.00028195393306845815
0.99947288263906,-0.0003113112375832301
0.9993409540967753,-0.0002877120201501947
0.9992090159467569,-0.00010226714207509732
0.99907708590744,-3.5027962950212335e-05
0.998945105580109,-0.0002568250195610862
0.9988131027275198,-0.00015141864637267325
0.9986810534903624,-0.00024204141987518532
0.9985489621288889,-0.0002258203349008486
0.998416835477399,-0.00019982091352061004
0.9982847196866363,-2.461390767057739e-05
0.9981525680437586,-0.00020205210110065076
0.9980204057658878,-0.00010629799970785293
0.9978882014490625,-0.00022561868222321078
0.9977559625404179,-0.00019730881740475363
0.9976236868312462,-0.00020564012555606635
0.9974914415943891,4.981821827161056e-05
0.9973591605089611,-0.00020211651221318703
0.9972268753477233,-8.144368101260977e-05
0.9970945582520293,-0.0001873516590581533
0.9969621965033685,-0.0002356052895866693
0.9968298014078295,-0.0001926005453145833
0.9966974412519318,6.675340816556189e-05
0.9965650414601516,-0.00021658068191959503
0.9964326241396829,-0.00013253807885062443
0.9963001694084777,-0.00020822007068154429
0.9961676770147563,-0.00020912061459614368
0.9960353918121934,0.0007206645366823312
0.9959031363828394,4.6868614904997904e-05
0.9957708427994065,-0.0002113076530864035
0.9956385747384988,3.0570322738240606e-05
0.9955062699358578,-0.00020607138159105918
0.9953739169239172,-0.0002492158595397713
0.9952415213337176,-0.00022763505196330395
0.9951091605850466,6.611440794715673e-05
0.9949767691292627,-0.0001828301603550722
0.9948443679547396,-0.00010309497189596927
0.994711937637263,-0.0001771820406322901
0.9945794758898062,-0.00018575265776025346
0.9944469771936568,-0.0002063205433654476
0.9943145093063172,5.088964183052236e-05
0.9941820095950402,-0.0001871132812447931
0.9940494997052789,-0.00010484354141799643
0.9939169504055215,-0.00021615703772821844
0.9937843677367956,-0.0001931713234410435
0.9936517535571976,-0.00018560954718472957
0.9935191760632844,7.320062619362053e-05
0.9933865646557375,-0.00019508365492139308
0.9932539440361245,-0.00010113055083122521
0.993121830455047,0.0018585259293877304
0.9929896805173966,-0.00020514211940429888
0.9928575004868612,-0.00018087143262094144
0.9927252836463906,-0.0002066450531054919
0.99259304164599,-0.00016257535731073244
0.9924607941659701,-8.681464677509874e-05
0.9923285160662937,-0.00018248465766528563
0.9921962094171805,-0.00017460789906071516
0.9920638799747935,-0.00015277759522733803
0.9919315544683317,-5.171167290771252e-05
0.9917991944717381,-0.00019750815390007944
0.9916668278507552,-9.164343623454335e-05
0.9915344336152336,-0.00017117664137428237
0.9914020059390823,-0.0001938833579046404
0.9912695492168209,-0.00017632226518526028
0.9911370590466947,-0.00019360133062469687
0.9910045394310255,-0.000178522642504306
0.9908720121162172,-9.568844510975698e-05
0.9907394592035744,-0.00016309641632962613
0.9906069575283328,0.00012762413504519184
0.9904744294761189,-0.000166258019200061
0.990341867119995,-0.00019688940307898943
0.9902093592799015,0.00013998512455389763
0.9900768444008803,-9.344690676408966e-05
0.9899443055078149,-0.00015714344044367147
0.98981182006802,0.00013595715600541825
0.9896796692707063,0.0012041238781188288
0.989547487044983,-0.0001865655824492401
0.9894153528025751,0.00011484819513531198
0.9892831897765682,-0.00017286470037634685
0.9891510044617418,-0.00015117691632165228
0.9890188754698057,0.00014694507058349952
0.988886721759189,-0.0001600320144606324
0.988754592969029,2.7388638468559105e-05
0.9886226095951268,0.00048490236234351137
0.9884906868048413,0.0001623671172342501
0.9883587428978532,-0.00014673789654924535
0.9882267731290444,-0.0001654452912073482
0.9880947816545322,-0.00014904874709651273
0.9879627643784527,-0.00016506790015576164
0.9878307196999974,-0.00017066656563437564
0.987699119419668,0.0016200318304057059
0.9875674973825211,-0.00014956270106941072
0.9874358525323883,-0.00015424713810801636
0.9873041853403205,-0.00015207947780557915
0.9871725111781245,-9.441052320293269e-05
0.9870408142167243,-0.00015306941227841628
0.9869090943665317,-0.00015374788784382572
0.9867773809695415,-4.1745068168169596e-05
0.9866456427481943,-0.000161374762448214
0.9865138851982644,-0.00014036612619301072
0.9863821684788738,9.21554885918717e-05
0.9862504316054811,-0.00014358837107185106
0.9861186740613956,-0.00014544185141004891
0.9859869242916754,-3.7602998825044284e-05
0.9858551554414948,-0.00013685524737657237
0.9857233665098383,-0.0001431987702905904
0.9855915803440902,-5.6513193841279216e-05
0.9854598289300889,6.522414108642538e-05
0.9853281304886815,0.0001344767997335927
0.985196436845731,-4.858422500651475e-05
0.9850648319102706,0.00026948072785812534
0.984933198849414,-0.00017350248392905714
0.9848017067245489,0.0004685305403016768
0.9846702861397414,0.00020484489528370652
0.9845388516398073,-0.00011975529180631003
0.984407507421749,0.0002748907246805815
0.9842763368447159,0.0005918002400578144
0.9841453647359693,0.0006860059129176318
0.9840145427050987,0.0005017043864530349
0.9838837617360504,9.236017294555537e-05
0.9837529686641356,-0.00011358837043166822
0.9836221633657455,-0.00011475275635865736
0.9834913428282077,-0.0001236180575962557
0.9833605109932095,-0.00010995837974441661
0.9832296628107178,-0.00012986695158895205
0.9830988060681684,-9.906787356922047e-05
0.9829679367502864,-0.00010907723179624957
0.9828370568644617,-0.00010821934411173442
0.9827061625306351,-0.00012117903461407933
0.9825752575116032,-0.00010830982383915416
0.982444339655575,-0.00011595164394282788
0.9823134108471374,-0.00010773870095468636
0.9821824698523156,-0.00011306920083007402
0.9820515188419486,-0.00010498804527601925
0.9819205543979471,-0.0001158356560355852
0.9817895759352022,-0.00011949006349993713
0.9816585833539448,-0.00012052661165192893
0.9815275784923112,-0.0001137909312900405
0.9813965610800359,-0.00011445514065730217
0.9812655318561174,-0.000111882259128652
0.9811344898328097,-0.00011610658877005245
0.9810034366994895,-0.00010164316996629115
0.9808723717250154,-0.0001115825370677771
0.9807412954098605,-0.00011065805712592724
0.9806102066123934,-0.00011428014695526345
0.9804791054508663,-0.00011217313972514686
0.9803479902887546,-0.000119157861132076
0.9802168625862181,-0.00011403184259981516
0.980085722000812,-0.00011439373004103422
0.9799545739017305,-9.594385502089336e-05
0.979823416866154,-0.00010079650477063951
0.9796922497010369,-0.00010455682017029044
0.9795610723951005,-0.00010395641803322336
0.9794298844344445,-0.00010758821066026373
0.9792986828492224,-0.00011777760561049596
0.9791674689760258,-0.00011427819480179602
0.9790362425617153,-0.00011477649575321355
0.978905006272285,-0.00010389196174018856
0.9787737583671103,-0.00011048130974027103
0.9786425012406036,-0.00010053136479778298
0.9785112298588119,-0.00011815358964165869
0.9783799492630709,-0.0001001842469859003
0.9782486566908387,-0.0001132435613831559
0.9781173552264021,-9.78799196972172e-05
0.9779860410929504,-0.0001141187150367457
0.9778547165374015,-0.00010674381432441155
0.9777233784061866,-0.00011628910816181891
0.9775920328190286,-8.799481739138342e-05
0.9774606754298902,-0.00010883263297430897
0.9773293065211336,-0.00010773607262475322
0.9771979263725126,-0.00010947239764375438
0.9770665370647972,-0.00010251432885932496
0.9769351350988293,-0.00011468619788214657
0.9768037255770898,-9.623138793857355e-05
0.9766723063059969,-0.00010385577355994703
0.9765408789497376,-9.626076441052628e-05
0.9764094408330612,-0.00010708688748946356
0.9762779928382324,-0.00010440401806448628
0.9761465336893017,-0.00010987379814962179
0.9760150669622237,-9.615756305694565e-05
0.9758835913406844,-0.00010091869787428485
0.9757521068533939,-0.0001013816501937594
0.9756206142427422,-9.488338385563085e-05
0.9754891133862449,-9.836434438665149e-05
0.9753576030337149,-0.00010311569455261174
0.9752260854315988,-9.353786843358395e-05
0.9750945573548488,-0.000105960825323063
0.9749630210036974,-9.75103061576785e-05
0.9748314767747046,-9.677098972656421e-05
0.9746999230348464,-0.00010077147770886575
0.9745683605450449,-9.95155442021344e-05
0.9744367904987847,-9.519596598914719e-05
0.9743052112948387,-9.916071570147459e-05
0.9741736229327365,-9.959555095716662e-05
0.974042027775575,-9.00391988908956e-05
0.9739104230567628,-0.00010079760370479086
0.9737788057151556,-0.0001142491417272399
0.9736471811835029,-9.363597341208222e-05
