ACF,PACF
1.0,1.0
0.9944640623298372,0.9944640623298373
0.989058863674538,0.00906533243564373
0.9836756235870139,-0.0005894594651517919
0.9780918198797544,-0.020831859374125645
0.972463513433591,-0.0072791963767421235
0.967246213892133,0.034219579504614225
0.9619946396610943,-0.004577610325608328
0.9568262316470884,0.005076171573938542
0.9524999156549901,0.07260481546409697
0.9472637994868863,-0.0836358420202772
0.9424052066602228,0.031817125528559656
0.9374991028635828,-0.00953824542152696
0.9328090996894381,0.019909690480613144
0.9275195395934253,-0.05207125814226675
0.9226749847032103,0.03161585726544638
0.9178382619003355,0.0012767777139149293
0.9129532093531592,-0.001102214217411804
0.9083594870007863,0.013020936611392425
0.9034808016292843,-0.020801020424396584
0.8987292510533775,0.005833287896798398
0.8939219911560137,-0.004110534108738764
0.8893894534700739,0.012567148452789507
0.8845238994469916,-0.016495946032491892
0.8797952358733414,-0.0007399833597891197
0.875056409219843,-0.0003002752926210727
0.8704364277246414,0.009447420498551561
0.8655637686210383,-0.02691679852068369
0.8606770494166411,-0.002676121793542054
0.85587515062711,0.0025964736143998996
0.8510635280341452,0.0025710581232591834
0.8463711339503909,-0.00039507483113001646
0.8416781050145129,0.005750275801043459
0.8369986291917072,-0.006572807687843909
0.8322762313716671,-0.00277158900676485
0.8277937277770073,0.011676972659133837
0.8230387996272647,-0.0197766666358315
0.818220232918354,-0.009776974361816659
0.8135118092394577,0.006286228178836853
0.8088700832617287,0.004368779364105425
0.8040089518324488,-0.02033901152549321
0.7993603611035887,0.015206662633508682
0.7946464076336777,-0.010685123166051469
0.7899217876313083,0.0019412940615029133
0.7853217183064563,-0.00015281086991496571
0.7806717731130678,-0.0025087920051096026
0.7758722372420463,-0.014431663564731413
0.7711285572239176,0.0018326654428732503
0.7665191746065664,0.0033097360273587765
0.761609562947749,-0.01952045600685709
0.7568459657509962,0.004847602561901717
0.7520349597492121,-0.007015739195049629
0.747317380670068,0.007032960022442388
0.7425328340520047,-0.008385763423142607
0.7378664052108286,0.0037678070441631564
0.732974766954644,-0.018771157929787702
0.7280223320355228,-0.00868772305369084
0.7231911514452518,0.0011780280116470802
0.7182121906682722,-0.008148377605749076
0.7133147816243993,0.00206838303245957
0.7083681412438722,-0.006053592332825855
0.7035808798762976,0.0059540013205709105
0.6986651311971507,-0.00684902511397416
0.6938326774242188,-0.0035969828004254914
0.6889102847244211,-0.006320310374542702
0.6842410163227549,0.019163854724367164
0.679596329927358,-0.0015396445432723383
0.6749440758239095,-0.0021792706444145795
0.6703425016059906,0.0010049083869198639
0.6657042652231957,-0.002791843547462265
0.6611322717460413,-0.003149817200354988
0.6564918458623998,-0.002712325626179853
0.6518950165042248,-0.002533205630855708
0.647153373222663,-0.009125949781327343
0.6426182160142307,0.008705586842241849
0.6379364985613826,-0.01105897680993422
0.6332690445162441,-0.0029624140958496277
0.6286140893283421,-0.001765877296084439
0.6240026015517356,0.0005423023468080569
0.619357019472637,-0.006225218455012376
0.614796386104096,0.0053688708924330905
0.6102356543795148,-0.004485574428184111
0.6055665589768224,-0.0056783623035908245
0.6009929019588686,-0.0031613286894350513
0.5963834248762798,-0.00041958939224129814
0.5917752547879068,-0.003963599398002908
0.5871407024015846,-0.0031018526375044624
0.5826203221582198,0.0022994678961095025
0.5779620258994692,-0.010042991169134714
0.5733096093267833,-0.006068649577893835
0.5686267582658834,-0.005483302044021921
0.5639138521264816,-0.0032805305513284016
0.5592472934282527,-0.0009205053780796379
0.5545822415779418,-0.003069331037669309
0.5499045186899,-0.0034282616411278792
0.5451987347555907,-0.0028763686969738057
0.5405305455852356,-0.005763904519232787
0.5358438247516085,0.0002046150723372292
0.5311948215380634,-0.0023835870161725862
0.5265144146460411,-0.0032740695547551356
0.5218663965416614,-0.002660929467270942
0.5171288182024459,-0.009528714231575693
0.5123714668614009,-0.006385119378462914
0.5075524141801433,-0.007649849651148268
0.50279668987691,0.002832153741056484
0.4979861857852744,-0.009005546212005661
0.49318666120577037,-0.0017545137606035611
0.48841060833150113,-0.002899997764981305
0.48360677507114574,-0.0029216688726614935
0.47882522542413636,-0.004634265704237703
0.4740184091504783,-0.004045970924899532
0.469190545118369,-0.006638320104241545
0.4642408136572417,-0.011036242242977745
0.4592639608317474,-0.011255760536151559
0.4542044969019384,-0.006754647165691941
0.44917244364716097,-0.002657295205581034
0.44412759534955365,-0.004516545417722045
0.43924390697816335,0.011359493131448246
0.43437568794232595,-0.002381692050035009
0.4302077743659026,0.059999916030614775
0.427311195162272,0.1129433638115019
0.4247927819338113,0.037587443904646446
0.4227787111775806,0.04178216601303844
0.4209924961379816,0.02006485757545678
0.4192762954144097,0.007264938445619694
0.4176224207595278,0.014825123125044656
0.41602006683434883,0.0026213404523569394
0.4142907308715547,0.00359560769598197
0.41260846585314065,0.008973091015264556
0.4108543441773715,-0.014242437343947142
0.4090480424196879,0.0014239885186785027
0.40726897055015715,4.660857599432584e-05
0.40550211250519097,-0.0011052569802825801
0.40376143705566725,-0.003757539044253943
0.40199567885759663,0.0026647260557303163
0.4002921343829255,0.0007879488749083241
0.39851926214855826,-0.000721143052681697
0.3967757774842856,0.0005491362368343387
0.3950326703063729,-0.0008701219657461016
0.393274914446485,-0.0023811850515843055
0.39148975995226454,-0.001463634346549233
0.38975547381126147,0.0025694842342388847
0.3879974248318036,-0.004245407047357059
0.38621424917489755,-0.002959431769923821
0.3844430455463028,-0.0015637509549791173
0.38264872357963653,-0.0024317829389893164
0.38085467143812257,-0.00748275565311496
0.3790484462782235,-0.0019335804236106267
0.3772891314727207,0.001199887136310188
0.37551052534084306,-0.00020172390645216675
0.37375999077866984,0.0007749800259858246
0.3720048225215729,0.0007257441653919477
0.37025847654485405,-0.0017410279884954166
0.3684380381263911,-0.006254973693010203
0.3666411351454691,0.00030764552116000735
0.36485277957999895,-0.0038161158212300264
0.36304827509207044,-0.002738799859482884
0.36125506578737926,-0.0003159307694595197
0.35952384081252436,0.00318281460418571
0.3577833519514347,-0.0040206431389714975
0.35602143239337,-0.0005143093989689694
0.3543303773888703,0.000948923486659538
0.3525611677547108,-0.00461783897806596
0.3508026502894687,-0.0012063857465911098
0.3490387216239464,-0.003261635541840256
0.34730161970485807,-0.0009267089908100619
0.345489143586479,-0.005982188993818808
0.34377758002364417,0.0030874613344190915
0.3420833456809514,-0.00136623310655541
0.34029197249104415,-0.009662442344254247
0.33860545784630214,0.00484051104225078
0.33689112982239894,-0.002484039376888808
0.33518613406332076,-0.0006078044983302902
0.3334754677959468,-0.0018357210394201668
0.3318254477440714,-0.0031098966217546833
0.33000854670244795,-0.013910083354361055
0.32827068822407934,0.0005388454239278565
0.3265264574987638,-0.003822309039890162
0.32479071545226895,0.0015594955245203414
0.32299969797786604,-0.007566687902097104
0.3212251035605658,-0.0005701688739300167
0.31944919079453415,-0.0015891808138710772
0.31767669568453594,0.0004446507571268713
0.3159332226800716,-0.00179190359816265
0.3141152148221266,0.0006110615445229328
0.31238659457463425,0.005410170900814253
0.31061027322732027,-0.0027844309989400254
0.3088344650438732,-0.0020694525780828445
0.30700740670505705,-0.0023654648850577635
0.3051875152368165,-0.003630064189597453
0.3033519188570139,-0.0018255578388199373
0.30155996643519145,0.0009797930681200568
0.2996798715944777,-0.010628004910298746
0.29778484466977573,-0.0014261920011078928
0.29596324926064604,0.0002464461538785437
0.2940791034857354,-0.00534507458940577
0.29223186864138,-0.0005891257178775523
0.29040675219930195,0.001988958858536882
0.28856585653952055,-0.0041300745242636265
0.2867061947894293,3.440311763309828e-05
0.2849441395538577,0.0032432034279855503
