Frequency,Pxx_den
0.0,3.0817726917683266e-22
7.234947691328192e-06,571293490.3444661
1.4469895382656383e-05,30939517.8562286
2.1704843073984574e-05,85534376.27224459
2.8939790765312767e-05,18281102.631361526
3.617473845664096e-05,23760324.19285255
4.340968614796915e-05,4545812.559288045
5.0644633839297344e-05,11435248.706490334
5.787958153062553e-05,3755536.314904227
6.511452922195372e-05,7255691.356336458
7.234947691328192e-05,261512.4872964986
7.958442460461011e-05,6487223.069421306
8.68193722959383e-05,1658226.349541602
9.405431998726649e-05,1593807.0171184842
0.00010128926767859469,33424.695071603084
0.00010852421536992287,5971755.122953312
0.00011575916306125107,4777684.075322789
0.00012299411075257925,1287308.6557015614
0.00013022905844390744,556871.1251930514
0.00013746400613523564,2092522.9848738383
0.00014469895382656384,1594427.516769155
0.00015193390151789203,1439608.5084288693
0.00015916884920922023,1542658.057299203
0.0001664037969005484,3247031.049918955
0.0001736387445918766,1010756.6899858464
0.0001808736922832048,1389722.3279695346
0.00018810863997453298,1886248.0813347374
0.00019534358766586118,9867998.045895139
0.00020257853535718938,2654996.944946723
0.00020981348304851755,18195546.880530696
0.00021704843073984574,16665043.779221386
0.00022428337843117394,203946772.3381262
0.00023151832612250213,106855243.53355992
0.00023875327381383033,210284290.3620684
0.0002459882215051585,25188790.120348904
0.0002532231691964867,23356001.443434205
0.0002604581168878149,511674.56004006433
0.0002676930645791431,11730117.096603952
0.0002749280122704713,1688412.5062981169
0.0002821629599617995,6362404.873002891
0.0002893979076531277,362448.5932554289
0.00029663285534445587,4738640.926772129
0.00030386780303578407,3041154.399756637
0.00031110275072711226,3931839.23681486
0.00031833769841844046,828439.7191711084
0.0003255726461097686,2261368.940779638
0.0003328075938010968,1425186.7119324498
0.000340042541492425,2559728.202432748
0.0003472774891837532,423660.8023707036
0.0003545124368750814,2584547.163342874
0.0003617473845664096,731194.4079281727
0.0003689823322577378,4638209.561818713
0.00037621727994906597,96659.41635571909
0.00038345222764039417,3953597.982183857
0.00039068717533172236,1148060.0080680202
0.00039792212302305056,4939012.188866428
