Frequency,Pxx_den
0.0,7.498021690949831e-38
1.4467383284385354e-05,2.850979179306767e-09
2.8934766568770708e-05,4.6725936157572696e-08
4.3402149853156063e-05,2.9531634037411627e-08
5.7869533137541416e-05,9.628433600858535e-08
7.233691642192677e-05,4.274076585283597e-08
8.680429970631213e-05,4.1652774346480015e-08
0.00010127168299069747,2.694035790043563e-08
0.00011573906627508283,2.9367673271785887e-08
0.0001302064495594682,8.021799211619713e-08
0.00014467383284385354,3.779329159132526e-08
0.00015914121612823888,2.98731171285414e-08
0.00017360859941262425,1.4540415985637031e-08
0.0001880759826970096,3.342472307800831e-08
0.00020254336598139494,6.5783226346045745e-09
0.00021701074926578032,1.778537637685798e-08
0.00023147813255016566,4.7889242449852856e-08
0.00024594551583455104,3.6610478409969785e-08
0.0002604128991189364,1.1698402348101196e-07
0.0002748802824033217,5.0795404877732236e-08
0.00028934766568770707,6.431687209163144e-09
0.0003038150489720924,4.649561942392798e-08
0.00031828243225647776,4.798683229564142e-08
0.00033274981554086316,2.7546929728959382e-08
0.0003472171988252485,7.24575374196991e-08
0.00036168458210963385,6.293298272857573e-09
0.0003761519653940192,4.950026932668335e-08
0.00039061934867840454,1.1662252880708161e-08
0.0004050867319627899,1.0281491777285074e-08
0.0004195541152471753,2.843674487625339e-08
0.00043402149853156063,1.6250005212409832e-08
0.000448488881815946,3.708242929890278e-08
0.0004629562651003313,1.0008201417158698e-08
0.00047742364838471667,5.838942232512985e-08
0.0004918910316691021,7.514967589900312e-08
0.0005063584149534874,4.916510196245707e-08
0.0005208257982378728,1.1052416537159576e-08
0.0005352931815222581,7.648555803980442e-08
0.0005497605648066435,1.1652629158327647e-07
0.0005642279480910288,4.6132997756166346e-08
0.0005786953313754141,8.682081412653752e-08
0.0005931627146597995,3.5297584772926176e-08
0.0006076300979441848,6.990887831330947e-08
0.0006220974812285702,2.245406938363763e-08
0.0006365648645129555,4.443027332962152e-08
0.000651032247797341,2.7206483438803143e-08
0.0006654996310817263,5.9172196327830436e-09
0.0006799670143661117,5.8939065741614284e-08
0.000694434397650497,1.3935541056982765e-07
0.0007089017809348824,1.4155423681803998e-08
0.0007233691642192677,5.6129491091168466e-08
0.000737836547503653,1.939168604684029e-08
0.0007523039307880384,7.49398330991737e-09
0.0007667713140724237,8.446338631063204e-08
0.0007812386973568091,1.0695185616144218e-08
0.0007957060806411944,7.577325954973444e-08
0.0008101734639255798,1.164873573505449e-07
0.0008246408472099651,6.492888062823073e-08
0.0008391082304943506,4.645199657997156e-09
0.0008535756137787359,4.69802861725288e-08
0.0008680429970631213,5.476852638483547e-08
0.0008825103803475066,6.033496023566077e-08
0.000896977763631892,2.8435840209547103e-08
0.0009114451469162773,3.273710035128503e-08
0.0009259125302006627,3.164909069699773e-09
0.000940379913485048,2.6114074748589466e-08
0.0009548472967694333,3.6780939396870293e-08
0.0009693146800538187,6.338837811170618e-08
0.0009837820633382041,2.258684240877735e-08
0.0009982494466225895,2.1103018803599364e-08
0.0010127168299069748,7.695990588740788e-09
0.0010271842131913602,4.182205722197118e-08
0.0010416515964757455,4.6560061912300414e-08
0.0010561189797601309,2.3416279398434712e-08
0.0010705863630445162,3.046288950765469e-08
0.0010850537463289016,3.5198094193857306e-08
0.001099521129613287,2.110854094459529e-08
0.0011139885128976723,2.8598950474008734e-08
0.0011284558961820576,3.334083203169667e-08
0.001142923279466443,7.576934032614784e-08
0.0011573906627508283,1.690920501879073e-08
0.0011718580460352136,2.7230543168890204e-08
0.001186325429319599,1.0745788867525218e-08
0.0012007928126039843,6.592792911890401e-08
0.0012152601958883697,8.684501371294462e-09
0.001229727579172755,4.7516121977393716e-08
0.0012441949624571404,5.451128959108865e-09
0.0012586623457415257,7.778507545592615e-08
0.001273129729025911,6.393194453647086e-08
0.0012875971123102964,4.3173907008246084e-08
0.001302064495594682,2.6129412352189537e-08
0.0013165318788790673,5.826569404531472e-08
0.0013309992621634526,1.5431422813938457e-08
