cpu_user_time_diff_MAE,cpu_user_time_diff_RMSE,cpu_user_time_diff_MAPE,cpu_user_time_diff_SMAPE,cpu_system_time_diff_MAE,cpu_system_time_diff_RMSE,cpu_system_time_diff_MAPE,cpu_system_time_diff_SMAPE,cpu_idle_time_diff_MAE,cpu_idle_time_diff_RMSE,cpu_idle_time_diff_MAPE,cpu_idle_time_diff_SMAPE,memory_MAE,memory_RMSE,memory_MAPE,memory_SMAPE
1.172,1.172,6.14,6.34,0.056,0.056,112.05,71.82,1.435,1.435,478.26,141.03,0.704,0.704,4.09,4.01
0.898,0.898,4.76,4.88,0.025,0.025,31.58,27.27,1.296,1.296,332.43,124.87,0.704,0.704,4.09,4.01
0.895,0.895,5.25,5.11,0.035,0.035,50.3,40.19,0.372,0.372,28.43,24.89,0.704,0.704,4.09,4.01
3.485,3.485,24.28,21.66,0.027,0.027,33.88,28.97,1.018,1.018,35.97,43.86,0.706,0.706,4.1,4.02
1.455,1.455,7.65,7.96,0.07,0.07,173.93,93.03,1.788,1.788,576.79,148.51,0.711,0.711,4.14,4.05
0.551,0.551,3.0,3.05,0.008,0.008,7.74,7.45,1.09,1.09,139.72,82.25,0.707,0.707,4.11,4.03
0.446,0.446,2.45,2.48,0.018,0.018,19.56,17.81,1.205,1.205,185.32,96.19,0.707,0.707,4.11,4.03
0.62,0.62,3.36,3.42,0.047,0.047,78.75,56.5,1.367,1.367,303.73,120.59,0.706,0.706,4.11,4.02
0.028,0.028,0.16,0.16,0.037,0.037,52.51,41.59,1.014,1.014,133.4,80.02,0.605,0.605,3.5,3.44
0.956,0.956,5.08,5.22,0.047,0.047,78.31,56.28,1.503,1.503,518.26,144.31,0.606,0.606,3.5,3.44
0.493,0.493,2.68,2.71,0.036,0.036,51.45,40.92,1.035,1.035,150.04,85.73,0.604,0.604,3.49,3.43
0.813,0.813,4.35,4.44,0.066,0.066,166.12,90.75,1.298,1.298,288.36,118.09,0.605,0.605,3.5,3.44
0.429,0.429,2.34,2.36,0.036,0.036,51.51,40.96,0.992,0.992,135.82,80.89,0.605,0.605,3.49,3.43
1.03,1.03,5.44,5.59,0.026,0.026,32.93,28.27,1.244,1.244,248.8,110.87,0.605,0.605,3.5,3.44
1.082,1.082,5.69,5.86,0.056,0.056,111.07,71.41,1.283,1.283,305.42,120.86,0.704,0.704,4.09,4.01
0.379,0.379,2.07,2.09,0.045,0.045,75.5,54.81,0.957,0.957,131.09,79.19,0.704,0.704,4.09,4.01
0.514,0.514,2.79,2.83,0.046,0.046,76.51,55.34,1.176,1.176,213.82,103.34,0.704,0.704,4.09,4.01
